VCHTYPE,DATE,PARTYLEDGERNAME, INVOICE NUMBER,LEDGERNAME/STOCKITEM,AMOUNT,DEPARTMENT
Sales,Jun-2023,Stone Wood Riverfront Resort - STAAH,Rb/ST/23-24/550,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Stone Wood Resort & Spa - STAAH,Rb/ST/23-24/551,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Stonewood Village resort - STAAH,Rb/ST/23-24/552,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Sun City Resort - STAAH,Rb/ST/23-24/553,Monthly Fees C M,4250,STAAH
Sales,Jun-2023,Sun City Resort - STAAH,Rb/ST/23-24/553,Monthly Fees  B E,1500,STAAH
Sales,Jun-2023,Sunset Beach Resort - STAAH,Rb/ST/23-24/554,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,TP Beach Resort (New) - STAAH,Rb/ST/23-24/555,Monthly Fees C M,2500,STAAH
Sales,Jun-2023,Tangerine Boutique Resort - STAAH,Rb/ST/23-24/556,Monthly Fees C M,4250,STAAH
Sales,Jun-2023,The Acacia Hotel & Spa Goa - STAAH,Rb/ST/23-24/557,Monthly Fees C M,5250,STAAH
Sales,Jun-2023,The Acacia Hotel & Spa Goa - STAAH,Rb/ST/23-24/557,Monthly Fees  B E,2750,STAAH
Sales,Jun-2023,The Acacia Hotel & Spa Goa - STAAH,Rb/ST/23-24/557,Monthly Fees RM,2000,STAAH
Sales,Jun-2023,The Acacia Morjim Oceanfront - STAAH,Rb/ST/23-24/558,Monthly Fees C M,5000,STAAH
Sales,Jun-2023,The Acacia Morjim Oceanfront - STAAH,Rb/ST/23-24/558,Monthly Fees  B E,2500,STAAH
Sales,Jun-2023,The Acacia Morjim Oceanfront - STAAH,Rb/ST/23-24/558,Monthly Fees RM,2000,STAAH
Sales,Jun-2023,The Baga Beach Resort - STAAH,Rb/ST/23-24/559,Booking Engine & C.M.S. (STAAH),7000,STAAH
Sales,Jun-2023,The Crown - STAAH,Rb/ST/23-24/560,Monthly Fees C M,5000,STAAH
Sales,Jun-2023,The Crown - STAAH,Rb/ST/23-24/560,Monthly Fees  B E,2000,STAAH
Sales,Jun-2023,The Flora Grand - STAAH New,Rb/ST/23-24/561,Monthly Fees C M,4500,STAAH
Sales,Jun-2023,The Flora Residency - STAAH New,Rb/ST/23-24/562,Monthly Fees C M,4500,STAAH
Sales,Jun-2023,The HQ - STAAH,Rb/ST/23-24/563,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,The HQ - STAAH,Rb/ST/23-24/563,Monthly Fees  B E,2000,STAAH
Sales,Jun-2023,The HQ - STAAH,Rb/ST/23-24/563,Monthly Fees RM,2000,STAAH
Sales,Jun-2023,The Ocean Park (New) - STAAH,Rb/ST/23-24/564,Monthly Fees C M,4500,STAAH
Sales,Jun-2023,The White Balcao - STAAH,Rb/ST/23-24/565,Monthly Fees C M,2500,STAAH
Sales,Jun-2023,Ultimate Stay - STAAH,Rb/ST/23-24/566,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Vacayom Homestay Hospitality - STAAH,Rb/ST/23-24/567,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Varanda Do Mar - STAAH,Rb/ST/23-24/568,Monthly Fees C M,5500,STAAH
Sales,Jun-2023,Varanda Do Mar - STAAH,Rb/ST/23-24/568,Monthly Fees  B E,1500,STAAH
Sales,Jun-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/569,Monthly CM (1),4500,STAAH
Sales,Jun-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/569,Monthly BE (1),2500,STAAH
Sales,Jun-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/569,Monthly Google Listing  (1),2500,STAAH
Sales,Jun-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/569,Monthly Fees RM (1),2500,STAAH
Sales,Jun-2023,Veera Strand Park Serviced Apartments - STAAH,Rb/ST/23-24/570,Monthly Fees C M,4500,STAAH
Sales,Jun-2023,Villa De Orange - STAAH,Rb/ST/23-24/571,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Viva Hotel -  STAAH,Rb/ST/23-24/572,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Viva Hotel -  STAAH,Rb/ST/23-24/572,Monthly Fees  B E,1500,STAAH
Sales,Jun-2023,Vivenda Rebelo - STAAH New,Rb/ST/23-24/573,Monthly Fees C M,3000,STAAH
Sales,Jun-2023,Walom Grand Resort - STAAH,Rb/ST/23-24/574,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Walom Grand Resort - STAAH,Rb/ST/23-24/574,Monthly Fees  B E,1500,STAAH
Sales,Jun-2023,Whispering Palms - STAAH,Rb/ST/23-24/575,Booking Engine & C.M.S. (STAAH),8000,STAAH
Sales,Jun-2023,Whispering Palms - STAAH,Rb/ST/23-24/575,Monthly Google Listing,2500,STAAH
Sales,Jun-2023,White Square Nirvana - STAAH,Rb/ST/23-24/576,Booking Engine & C.M.S. (STAAH),4000,STAAH
Sales,Jun-2023,White Woods Resort & Spa - STAAH,Rb/ST/23-24/577,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Wood House Beach Resort - STAAH,Rb/ST/23-24/578,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,YU Hotel - STAAH,Rb/ST/23-24/579,Monthly Fees C M,4500,STAAH
Sales,Jun-2023,YU Hotel - STAAH,Rb/ST/23-24/579,Monthly Fees  B E,2000,STAAH
Sales,Jun-2023,YU Hotel - STAAH,Rb/ST/23-24/579,Monthly Google Listing,2000,STAAH
Sales,Jun-2023,Coquerial Holiday Homes - STAAH,Rb/ST/23-24/580,Booking Engine & C.M.S. (STAAH),4500,STAAH
Sales,Jun-2023,Aurum Resort - STAAH,Rb/ST/23-24/581,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Montego Bay Beach Village - STAAH,Rb/ST/23-24/582,Booking Engine & C.M.S. (STAAH),3000,STAAH
Sales,Jun-2023,Tanzanite Cottages - STAAH,Rb/ST/23-24/583,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Vaayu Kula - STAAH,Rb/ST/23-24/584,Monthly Fees C M,4500,STAAH
Sales,Jun-2023,Vaayu Kula - STAAH,Rb/ST/23-24/584,Monthly Fees  B E,2250,STAAH
Sales,Jun-2023,Henry's Place - STAAH,Rb/ST/23-24/585,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Hotel Bom Sucesso - STAAH,Rb/ST/23-24/586,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Twin Fountain by Baywatch Express -STAAH,Rb/ST/23-24/587,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Alaya Villas - STAAH,Rb/ST/23-24/588,Monthly Fees C M,4500,STAAH
Sales,Jun-2023,Aurum Mussorie - STAAH,Rb/ST/23-24/589,Monthly CM (1),3500,STAAH
Sales,Jun-2023,Palmarinha De Goa - STAAH,Rb/ST/23-24/590,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Palmarinha De Goa - STAAH,Rb/ST/23-24/590,Monthly Fees  B E,1500,STAAH
Sales,Jun-2023,Coconut Grove - STAAH (New),Rb/ST/23-24/591,Monthly Fees C M,4500,STAAH
Sales,Jun-2023,Rohit Holiday Homes - STAAH,Rb/ST/23-24/592,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Coastal Pearl - STAAH,Rb/ST/23-24/593,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Aquamarine Holidays - STAAH,Rb/ST/23-24/594,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Skylight Royal Stay - STAAH,Rb/ST/23-24/595,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Villa The Abode Goa -  STAAH,Rb/ST/23-24/596,Monthly Fees C M,4500,STAAH
Sales,Jun-2023,Villa The Abode Goa -  STAAH,Rb/ST/23-24/596,Monthly Fees  B E,1500,STAAH
Sales,Jun-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/597,Monthly CM (1),6500,STAAH
Sales,Jun-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/597,Monthly BE (1),2500,STAAH
Sales,Jun-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/598,Monthly Fees C M,1500,STAAH
Sales,Jun-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/598,Monthly Fees C M,1500,STAAH
Sales,Jun-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/598,Monthly Fees C M,750,STAAH
Sales,Jun-2023,De Amour Holiday - STAAH,Rb/ST/23-24/599,Monthly Fees C M,6000,STAAH
Sales,Jun-2023,Bella Villa - STAAH,Rb/ST/23-24/600,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,The Cresent - STAAH,Rb/ST/23-24/601,Monthly Fees C M,5500,STAAH
Sales,Jun-2023,Vedana Retreat - STAAH,Rb/ST/23-24/602,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Casa Amarela (New) - STAAH,Rb/ST/23-24/603,Monthly Fees C M,3250,STAAH
Sales,Jun-2023,Sea View Holidays - STAAH,Rb/ST/23-24/604,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Mademoiselle - STAAH New (Thunder LLP),Rb/ST/23-24/605,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Artistry Suites - STAAH (New),Rb/ST/23-24/606,Monthly Fees C M,5000,STAAH
Sales,Jun-2023,Crystal Village - STAAH,Rb/ST/23-24/607,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/608,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,The Sylvan Retreat - STAAH,Rb/ST/23-24/609,Monthly CM (1),3500,STAAH
Sales,Jun-2023,The Sylvan Retreat - STAAH,Rb/ST/23-24/609,Monthly BE (1),2000,STAAH
Sales,Jun-2023,Casa De Paz - STAAH,Rb/ST/23-24/610,Monthly Fees C M,3250,STAAH
Sales,Jun-2023,Tranquill Riverside Luxury Cottages - STAAH,Rb/ST/23-24/611,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Sukcheewa Residence Phuket - STAAH,Rb/ST/23-24/612,Monthly Fees C M,4500,STAAH
Sales,Jun-2023,Maan Vilas by Stonewoods - STAAH,Rb/ST/23-24/613,Monthly CM (1),4000,STAAH
Sales,Jun-2023,Jeromes Holiday Inn - STAAH,Rb/ST/23-24/614,Monthly Fees C M,2000,STAAH
Sales,Jun-2023,Eleven Hotels - STAAH,Rb/ST/23-24/615,Monthly Fees C M,5000,STAAH
Sales,Jun-2023,Mangal Farmstay - STAAH,Rb/ST/23-24/616,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Jun-2023,Green Valley Beach Resort - STAAH,Rb/ST/23-24/617,Monthly Fees C M,4500,STAAH
Sales,Jun-2023,Green Valley Beach Resort - STAAH,Rb/ST/23-24/617,Monthly Fees  B E,2250,STAAH
Sales,Jun-2023,Mandrem Beach Resort - STAAH,Rb/ST/23-24/618,Monthly Fees C M,2250,STAAH
Sales,Jun-2023,Bellagio Rezidencia - STAAH,Rb/ST/23-24/619,Monthly Fees C M,4000,STAAH
Sales,Jun-2023,Sunset Beach Resort - STAAH,Rb/ST/23-24/620,Monthly Fees  B E,1500,STAAH
Sales,Jun-2023,Chowgule Warehousing & Logistics Services Pvt Ltd 1,Rub/23-24/DG/137,Search Engine Optimisation,12000,Digital Media
Sales,Jun-2023,Fahrenheit Hotels and Resorts - DG,Rub/23-24/DG/138,Google Adwords  Management,18000,Digital Media
Sales,Jun-2023,Gadre Marine Export Private Limited,Rub/23-24/SM/139,Social Media Marketing,40000,Digital Media
Sales,Jun-2023,Shetyevision Hospital Pvt Ltd,Rub/23-24/DG/140,Search Engine Optimisation,15000,Digital Media
Sales,Jun-2023,Shetyevision Hospital Pvt Ltd,Rub/23-24/DG/140,Social Media Optimisation,15000,Digital Media
Sales,Jun-2023,Resort Rio I,Rub/23-24/DG/141,Social Media Marketing,100000,Digital Media
Sales,Jun-2023,Rio Boutique - DG,Rub/23-24/DG/142,Photography Charges,55000,null
Sales,Jun-2023,The Southern Deck,Rub/23-24/DG/143,Social Media Optimisation,45000,Digital Media
Sales,Jun-2023,Velha Goa,Rub/23-24/DG/144,Social Media Optimisation,21000,Digital Media
Sales,Jun-2023,Casa Ibrahim,Rub/23-24/DG/145,Search Engine Optimisation,15000,Digital Media
Sales,Jun-2023,Sea Shell Hospitality,Rub/23-24/DG/146,Google Adwords Commission,18000,Digital Media
Sales,Jun-2023,Sea Shell Hospitality,Rub/23-24/DG/147,Search Engine Optimisation,15000,Digital Media
Sales,Jun-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/148,Search Engine Optimisation,15000,Digital Media
Sales,Jun-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/149,Google Ads Commission,15000,Digital Media
Sales,Jun-2023,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DG/150,Google Ads Commission,15000,Digital Media
Sales,Jun-2023,Anand Bose Constructions,Rub/23-24/DH/151,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jun-2023,Anand Bose Constructions,Rub/23-24/DH/151,Renewal of Hosting,10000,Domain And Hosting
Sales,Jun-2023,Anand Bose Constructions,Rub/23-24/DH/151,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jun-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/152,Social Media Optimisation,25000,Digital Media
Sales,Jun-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/152,Search Engine Optimisation,15000,Digital Media
Sales,Jun-2023,Averina International Resorts Pvt Ltd III,Rub/23-24/DH/153,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jun-2023,Anjuna Villa,Rub/23-24/DH/154,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jun-2023,Ricardo Cardozo,Rub/23-24/web155,Website Development,6250,Website Development
Sales,Jun-2023,Bogmallo Beach Resorts,Rub/23-24/DH/156,Registration of,31500,Domain And Hosting
Sales,Jun-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/621,Set Up B E,3000,STAAH
Sales,Jun-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/621,Setup Payment Gateway,9000,STAAH
Sales,Jun-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/621,Setup Google Listing,3000,STAAH
Sales,Jun-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/621,Monthly Fees  B E,2500,STAAH
Sales,Jun-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/621,Monthly Google Listing,1500,STAAH
Sales,Jun-2023,Staah Hotel Software Private Limited,Rb/ST/23-24/622,Gift Voucher Monthly (1),5850,null
Sales,Jun-2023,Casa De Goa - STAAH,Rb/ST/23-24/623,Setup Google Listing,2000,STAAH
Sales,Jun-2023,De Mandarin Bangalore - STAAH New,Rb/ST/23-24/624,Setup Google Listing (1),1500,STAAH
Sales,Jun-2023,Palmarinha De Goa (AMC),Rub/23-24/Amc157,Rounded Off,-0.16,null
Sales,Jun-2023,Palmarinha De Goa (AMC),Rub/23-24/Amc157,Annual Maintenance,12712,Maintenance Of Website
Sales,Jun-2023,Lazy Lagoon Unit of Aqua Resorts and Spa Pvt. Ltd.,Rub/23-24/DH/158,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jun-2023,Lazy Lagoon Unit of Aqua Resorts and Spa Pvt. Ltd.,Rub/23-24/DH/158,Renewal of Hosting,6000,Domain And Hosting
Sales,Jun-2023,Lazy Lagoon Unit of Aqua Resorts and Spa Pvt. Ltd.,Rub/23-24/DH/158,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jun-2023,Armarcar Holdings Pvt. Ltd.,Rub/23-24/DH/159,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jun-2023,Armarcar Holdings Pvt. Ltd.,Rub/23-24/DH/159,Renewal of Hosting,6000,Domain And Hosting
Sales,Jun-2023,Armarcar Holdings Pvt. Ltd.,Rub/23-24/DH/159,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jun-2023,Sea Shell Hospitality,Rub/23-24/DH/160,Renewal of Email Ids,2000,Domain And Hosting
Sales,Jun-2023,Sea Shell Hospitality,Rub/23-24/DH/160,Renewal of Email Ids,6000,Domain And Hosting
Sales,Jun-2023,Longuinhos Beach Resort - STAAH,Rb/ST/23-24/625,Monthly Fees C M,44000,STAAH
Sales,Jun-2023,Longuinhos Beach Resort - STAAH,Rb/ST/23-24/625,Monthly Fees  B E,22000,STAAH
Sales,Jun-2023,Revathi Resorts -  STAAH,Rb/ST/23-24/626,Setup CM(1),6000,STAAH
Sales,Jun-2023,Revathi Resorts -  STAAH,Rb/ST/23-24/626,Monthly CM (1),4000,STAAH
Sales,Jun-2023,Trend Inn Hotels  and Resorts Pvt Ltd.,Rub/23-24/DH/161,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jun-2023,Trend Inn Hotels  and Resorts Pvt Ltd.,Rub/23-24/DH/161,Renewal of Hosting,6500,Domain And Hosting
Sales,Jun-2023,Trend Inn Hotels  and Resorts Pvt Ltd.,Rub/23-24/DH/161,Renewal of Cpanel License,0,Domain And Hosting
Sales,Jun-2023,The Hq,Rub/23-24/DH/162,Renewal of,35000,Domain And Hosting
Sales,Jun-2023,Palaceio Property Developers Pvt. Ltd,Rub/23-24/DH/163,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jun-2023,Chowgule and Company Pvt Ltd I,Rub/23-24/DH/164,Renewal of Domain Names,4050,Domain And Hosting
Sales,Jun-2023,Ashray Developers (Domain),Rub/23-24/DH/165,Registration of,3116,Domain And Hosting
Sales,Jun-2023,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DH/166,Renewal of Email Ids,15200,Domain And Hosting
Sales,Jun-2023,True Hospitality,Rub/23-24/Anu167,Annual Maintenance,15000,Maintenance Of Website
Sales,Jun-2023,Prainha Resort(Domain),Rub/23-24/Anu168,Annual Maintenance,15000,Maintenance Of Website
Sales,Jun-2023,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/Anu169,Annual Maintenance,15000,Maintenance Of Website
Sales,Jun-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/Anu170,Annual Maintenance,15000,Maintenance Of Website
Sales,Jun-2023,Riviera Constructions Pvt Ltd,Rub/23-24/Anu171,Annual Maintenance,15000,Maintenance Of Website
Sales,Jun-2023,Riva Resorts  Pvt Ltd (Website),Rub/23-24/Anu172,Annual Maintenance,15000,Maintenance Of Website
Sales,Jun-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/173,Search Engine Optimisation,15000,Digital Media
Sales,Jun-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/173,Google Ads Commission,12000,Digital Media
Sales,Jun-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/173,Face Book Ads Comission,8000,Digital Media
Sales,Jun-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/174,Google Ads Commission,12000,Digital Media
Sales,Jun-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/174,Facebook/ Instagram Ads Commission,8000,Digital Media
Sales,Jun-2023,YU HOTEL,Rub/23-24/Anu176,Annual Maintenance,12000,Maintenance Of Website
Sales,Jun-2023,Silver Sands Holiday Village - STAAH,Rub/23-24/Anu175,Annual Maintenance,15000,Maintenance Of Website
Sales,Jun-2023,De Mandarin Goa - STAAH,Rub/23-24/Anu177,Annual Maintenance,15000,Maintenance Of Website
Sales,Jun-2023,Bogmallo Beach Resorts,Rub/23-24/Seo178,Search Engine Optimisation,18000,Digital Media
Sales,Jun-2023,Bogmallo Beach Resorts _ AMC,Rub/23-24/Anu179,Annual Maintenance,15000,Maintenance Of Website
Sales,Jun-2023,Ciarans Palolem - STAAH,Rb/ST/23-24/627,Set Up C M,6000,STAAH
Sales,Jun-2023,Ciarans Palolem - STAAH,Rb/ST/23-24/627,Set Up B E,3000,STAAH
Sales,Jun-2023,Ciarans Palolem - STAAH,Rb/ST/23-24/627,Setup Payment Gateway,12000,STAAH
Sales,Jun-2023,Ciarans Palolem - STAAH,Rb/ST/23-24/627,Monthly Fees C M,42000,STAAH
Sales,Jun-2023,Ciarans Palolem - STAAH,Rb/ST/23-24/627,Monthly Fees  B E,18000,STAAH
Sales,Jun-2023,Devarya  Wellness,Rub/23-24/DH/180,Renewal of Domain Name,1200,Domain And Hosting
Sales,Jun-2023,Masala Travel Company,Rub/23-24/Up/181,Updates and Changes,6500,Maintenance Of Website
Sales,Jun-2023,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/628,Setup BE(1),3000,STAAH
Sales,Jun-2023,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/628,Setup Payment Gatewat (1),9000,null
Sales,Jun-2023,Syscon Hospitality LLP,Rub/23-24/DH/182,Transfer and Registration of Domain Name,1350,null
Sales,Jun-2023,Syscon Hospitality LLP,Rub/23-24/DH/182,Hosting Charges,7500,Domain And Hosting
Sales,Jun-2023,Syscon Hospitality LLP,Rub/23-24/DH/182,Registration of,500,Domain And Hosting
Sales,Jun-2023,Syscon Hospitality LLP,Rub/23-24/DH/182,Transfer Charges of Website,3500,null
Sales,Jun-2023,Vilanova1,Rub/23-24/DH/183,Renewal of Domain Names,2700,Domain And Hosting
Sales,Jun-2023,Kolhapur Oxygen and Acetylene Pvt. Ltd.,Rub/23-24/DH/184,Website Development & Digital Marketing Services,65000,null
Sales,Jun-2023,Chowgule Real Estate  & Construction Co. Pvt Ltd,Rub/23-24/DH/185,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jun-2023,Chowgule Real Estate  & Construction Co. Pvt Ltd,Rub/23-24/DH/185,Renewal of Hosting,8000,Domain And Hosting
Sales,Jun-2023,Chowgule Real Estate  & Construction Co. Pvt Ltd,Rub/23-24/DH/185,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jun-2023,Chowgule Maintenance Services Private Limited,Rub/23-24/DH/186,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jun-2023,Jeromes Holiday Inn - STAAH,Rb/ST/23-24/629,Set Up C M,6000,STAAH
Sales,Jun-2023,Jeromes Holiday Inn - STAAH,Rb/ST/23-24/629,Monthly Fees C M,3500,STAAH
Sales,Jun-2023,Pinto Rosario & Associates,Rub/23-24/DH/187,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jun-2023,Pinto Rosario & Associates,Rub/23-24/DH/187,Renewal of Hosting,4000,Domain And Hosting
Sales,Jun-2023,Pinto Rosario & Associates,Rub/23-24/DH/187,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jun-2023,Common Wealth Developers Pvt Ltd,Rub/23-24/UP/188,Updates and Changes,3250,Maintenance Of Website
Sales,Jun-2023,YU HOTEL,Rub/23-24/Seo190,Search Engine Optimisation,10000,Digital Media
